from_stop_id,to_stop_id,from_trip_id,to_trip_id,transfer_type
43091,43091,PLK_KW_2026_851990307_LEG0,PLK_KW_2026_851990307_LEG1,1
43091,43091,PLK_KW_2026_248443354_LEG1,PLK_KW_2026_248443354_LEG2,1
43091,43091,PLK_KW_2026_324254754_LEG0,PLK_KW_2026_324254754_LEG1,1
43091,43091,PLK_KW_2026_387946253_LEG0,PLK_KW_2026_387946253_LEG1,1
43091,43091,PLK_KW_2026_612571661_LEG1,PLK_KW_2026_612571661_LEG2,1
43091,43091,PLK_KW_2026_246399662_LEG0,PLK_KW_2026_246399662_LEG1,1
43091,43091,PLK_KW_2026_377154912_LEG1,PLK_KW_2026_377154912_LEG2,1
43091,43091,PLK_KW_2026_490889196_LEG1,PLK_KW_2026_490889196_LEG2,1
43091,43091,PLK_KW_2026_852198823_LEG1,PLK_KW_2026_852198823_LEG2,1
43091,43091,PLK_KW_2026_283525770_LEG1,PLK_KW_2026_283525770_LEG2,1
46086,46086,PLK_PR_2026_710883181_LEG1,PLK_PR_2026_710883181_LEG2,1
46086,46086,PLK_PR_2026_913293319_LEG1,PLK_PR_2026_913293319_LEG2,1
46086,46086,PLK_PR_2026_452661850_LEG1,PLK_PR_2026_452661850_LEG2,1
46086,46086,PLK_PR_2026_517030203_LEG1,PLK_PR_2026_517030203_LEG2,1
46086,46086,PLK_PR_2026_214279168_LEG1,PLK_PR_2026_214279168_LEG2,1
46086,46086,PLK_PR_2026_847498008_LEG1,PLK_PR_2026_847498008_LEG2,1
46086,46086,PLK_PR_2026_532831162_LEG0,PLK_PR_2026_532831162_LEG1,1
46086,46086,PLK_PR_2026_365018212_LEG0,PLK_PR_2026_365018212_LEG1,1
46086,46086,PLK_PR_2026_843932194_LEG0,PLK_PR_2026_843932194_LEG1,1
46086,46086,PLK_PR_2026_117476654_LEG0,PLK_PR_2026_117476654_LEG1,1
46086,46086,PLK_PR_2026_759028677_LEG0,PLK_PR_2026_759028677_LEG1,1
46086,46086,PLK_PR_2026_708439927_LEG1,PLK_PR_2026_708439927_LEG2,1
46086,46086,PLK_PR_2026_353408828_LEG1,PLK_PR_2026_353408828_LEG2,1
46086,46086,PLK_PR_2026_126248346_LEG1,PLK_PR_2026_126248346_LEG2,1
46086,46086,PLK_PR_2026_523018390_LEG1,PLK_PR_2026_523018390_LEG2,1
46086,46086,PLK_PR_2026_141038039_LEG1,PLK_PR_2026_141038039_LEG2,1
46086,46086,PLK_PR_2026_858860335_LEG1,PLK_PR_2026_858860335_LEG2,1
46086,46086,PLK_PR_2026_666134245_LEG0,PLK_PR_2026_666134245_LEG1,1
46086,46086,PLK_PR_2026_985050086_LEG0,PLK_PR_2026_985050086_LEG1,1
46086,46086,PLK_PR_2026_965101535_LEG0,PLK_PR_2026_965101535_LEG1,1
46086,46086,PLK_PR_2026_279695593_LEG0,PLK_PR_2026_279695593_LEG1,1
46086,46086,PLK_PR_2026_317398484_LEG0,PLK_PR_2026_317398484_LEG1,1
46086,46086,PLK_PR_2026_434877585_LEG1,PLK_PR_2026_434877585_LEG2,1
46086,46086,PLK_PR_2026_680569683_LEG1,PLK_PR_2026_680569683_LEG2,1
46086,46086,PLK_PR_2026_315287552_LEG0,PLK_PR_2026_315287552_LEG1,1
46086,46086,PLK_PR_2026_459507194_LEG1,PLK_PR_2026_459507194_LEG2,1
46086,46086,PLK_PR_2026_316301953_LEG1,PLK_PR_2026_316301953_LEG2,1
46086,46086,PLK_PR_2026_462009397_LEG1,PLK_PR_2026_462009397_LEG2,1
46086,46086,PLK_PR_2026_116556445_LEG1,PLK_PR_2026_116556445_LEG2,1
46086,46086,PLK_PR_2026_429803191_LEG1,PLK_PR_2026_429803191_LEG2,1
46086,46086,PLK_PR_2026_228670610_LEG1,PLK_PR_2026_228670610_LEG2,1
46086,46086,PLK_PR_2026_217172335_LEG0,PLK_PR_2026_217172335_LEG1,1
46086,46086,PLK_PR_2026_227452693_LEG0,PLK_PR_2026_227452693_LEG1,1
46086,46086,PLK_PR_2026_116899816_LEG0,PLK_PR_2026_116899816_LEG1,1
46086,46086,PLK_PR_2026_611773288_LEG0,PLK_PR_2026_611773288_LEG1,1
46086,46086,PLK_PR_2026_953450814_LEG0,PLK_PR_2026_953450814_LEG1,1
46086,46086,PLK_PR_2026_757685066_LEG1,PLK_PR_2026_757685066_LEG2,1
46086,46086,PLK_PR_2026_405518548_LEG1,PLK_PR_2026_405518548_LEG2,1
46086,46086,PLK_PR_2026_209274454_LEG1,PLK_PR_2026_209274454_LEG2,1
46086,46086,PLK_PR_2026_891058963_LEG1,PLK_PR_2026_891058963_LEG2,1
46086,46086,PLK_PR_2026_239242620_LEG1,PLK_PR_2026_239242620_LEG2,1
46086,46086,PLK_PR_2026_358516595_LEG0,PLK_PR_2026_358516595_LEG1,1
46086,46086,PLK_PR_2026_977765411_LEG0,PLK_PR_2026_977765411_LEG1,1
46086,46086,PLK_PR_2026_308998701_LEG0,PLK_PR_2026_308998701_LEG1,1
46086,46086,PLK_PR_2026_900106283_LEG0,PLK_PR_2026_900106283_LEG1,1
46086,46086,PLK_PR_2026_334339873_LEG1,PLK_PR_2026_334339873_LEG2,1
46086,46086,PLK_PR_2026_275102580_LEG0,PLK_PR_2026_275102580_LEG1,1
46086,46086,PLK_PR_2026_911518126_LEG0,PLK_PR_2026_911518126_LEG1,1
46086,46086,PLK_PR_2026_483558936_LEG0,PLK_PR_2026_483558936_LEG1,1
46086,46086,PLK_PR_2026_220260078_LEG0,PLK_PR_2026_220260078_LEG1,1
46086,46086,PLK_PR_2026_739572777_LEG0,PLK_PR_2026_739572777_LEG1,1
46086,46086,PLK_PR_2026_593999978_LEG0,PLK_PR_2026_593999978_LEG1,1
46086,46086,PLK_PR_2026_799126366_LEG0,PLK_PR_2026_799126366_LEG1,1
46086,46086,PLK_PR_2026_611132863_LEG0,PLK_PR_2026_611132863_LEG1,1
46086,46086,PLK_PR_2026_237875875_LEG1,PLK_PR_2026_237875875_LEG2,1
46086,46086,PLK_PR_2026_744804191_LEG1,PLK_PR_2026_744804191_LEG2,1
46086,46086,PLK_PR_2026_367271673_LEG0,PLK_PR_2026_367271673_LEG1,1
46086,46086,PLK_PR_2026_345597747_LEG0,PLK_PR_2026_345597747_LEG1,1
46086,46086,PLK_PR_2026_171372749_LEG1,PLK_PR_2026_171372749_LEG2,1
46086,46086,PLK_PR_2026_468157403_LEG1,PLK_PR_2026_468157403_LEG2,1
46086,46086,PLK_PR_2026_111992346_LEG0,PLK_PR_2026_111992346_LEG1,1
46086,46086,PLK_PR_2026_331915148_LEG0,PLK_PR_2026_331915148_LEG1,1
46086,46086,PLK_PR_2026_558416460_LEG1,PLK_PR_2026_558416460_LEG2,1
46086,46086,PLK_PR_2026_236205163_LEG1,PLK_PR_2026_236205163_LEG2,1
46086,46086,PLK_PR_2026_866352697_LEG0,PLK_PR_2026_866352697_LEG1,1
46086,46086,PLK_PR_2026_811892447_LEG1,PLK_PR_2026_811892447_LEG2,1
46086,46086,PLK_PR_2026_518849316_LEG0,PLK_PR_2026_518849316_LEG1,1
46086,46086,PLK_PR_2026_594227056_LEG0,PLK_PR_2026_594227056_LEG1,1
46086,46086,PLK_PR_2026_411643945_LEG0,PLK_PR_2026_411643945_LEG1,1
46086,46086,PLK_PR_2026_628039950_LEG1,PLK_PR_2026_628039950_LEG2,1
46086,46086,PLK_PR_2026_135439127_LEG1,PLK_PR_2026_135439127_LEG2,1
46086,46086,PLK_PR_2026_545533312_LEG1,PLK_PR_2026_545533312_LEG2,1
46086,46086,PLK_PR_2026_307195287_LEG1,PLK_PR_2026_307195287_LEG2,1
46086,46086,PLK_PR_2026_427151150_LEG0,PLK_PR_2026_427151150_LEG1,1
46086,46086,PLK_PR_2026_377666895_LEG1,PLK_PR_2026_377666895_LEG2,1
46086,46086,PLK_PR_2026_881765661_LEG0,PLK_PR_2026_881765661_LEG1,1
46086,46086,PLK_PR_2026_574167794_LEG0,PLK_PR_2026_574167794_LEG1,1
46086,46086,PLK_PR_2026_613422669_LEG1,PLK_PR_2026_613422669_LEG2,1
46086,46086,PLK_PR_2026_152990186_LEG0,PLK_PR_2026_152990186_LEG1,1
4705,4705,PLK_IC_2026_701775400_LEG1,PLK_IC_2026_701775400_LEG2,1
4705,4705,PLK_IC_2026_183946763_LEG1,PLK_IC_2026_183946763_LEG2,1
4705,4705,PLK_IC_2026_753735497_LEG0,PLK_IC_2026_753735497_LEG1,1
4705,4705,PLK_IC_2026_419714478_LEG0,PLK_IC_2026_419714478_LEG1,1
4705,4705,PLK_IC_2026_297514563_LEG1,PLK_IC_2026_297514563_LEG2,1
4705,4705,PLK_IC_2026_417452910_LEG1,PLK_IC_2026_417452910_LEG2,1
4705,4705,PLK_IC_2026_905878482_LEG0,PLK_IC_2026_905878482_LEG1,1
4705,4705,PLK_IC_2026_951086730_LEG1,PLK_IC_2026_951086730_LEG2,1
4705,4705,PLK_IC_2026_113826619_LEG0,PLK_IC_2026_113826619_LEG1,1
4705,4705,PLK_IC_2026_505717046_LEG0,PLK_IC_2026_505717046_LEG1,1
4705,4705,PLK_IC_2026_641987642_LEG1,PLK_IC_2026_641987642_LEG2,1
4705,4705,PLK_IC_2026_789983719_LEG0,PLK_IC_2026_789983719_LEG1,1
4705,4705,PLK_IC_2026_941669897_LEG0,PLK_IC_2026_941669897_LEG1,1
4705,4705,PLK_IC_2026_815798632_LEG1,PLK_IC_2026_815798632_LEG2,1
4705,4705,PLK_IC_2026_369911726_LEG1,PLK_IC_2026_369911726_LEG2,1
4705,4705,PLK_IC_2026_355561415_LEG0,PLK_IC_2026_355561415_LEG1,1
4705,4705,PLK_IC_2026_935683821_LEG0,PLK_IC_2026_935683821_LEG1,1
4705,4705,PLK_IC_2026_354265468_LEG1,PLK_IC_2026_354265468_LEG2,1
4705,4705,PLK_IC_2026_322844950_LEG0,PLK_IC_2026_322844950_LEG1,1
4705,4705,PLK_IC_2026_702207165_LEG1,PLK_IC_2026_702207165_LEG2,1
4705,4705,PLK_IC_2026_941186637_LEG1,PLK_IC_2026_941186637_LEG2,1
4705,4705,PLK_IC_2026_164450524_LEG1,PLK_IC_2026_164450524_LEG2,1
4705,4705,PLK_IC_2026_795106659_LEG0,PLK_IC_2026_795106659_LEG1,1
4705,4705,PLK_IC_2026_978929836_LEG1,PLK_IC_2026_978929836_LEG2,1
4705,4705,PLK_IC_2026_399791338_LEG1,PLK_IC_2026_399791338_LEG2,1
4705,4705,PLK_IC_2026_118800276_LEG1,PLK_IC_2026_118800276_LEG2,1
4705,4705,PLK_IC_2026_774488617_LEG0,PLK_IC_2026_774488617_LEG1,1
4705,4705,PLK_IC_2026_106041260_LEG0,PLK_IC_2026_106041260_LEG1,1
4705,4705,PLK_IC_2026_409755062_LEG1,PLK_IC_2026_409755062_LEG2,1
4713,4713,PLK_PR_2026_439469119_LEG0,PLK_PR_2026_439469119_LEG1,1
4713,4713,PLK_PR_2026_489028957_LEG0,PLK_PR_2026_489028957_LEG1,1
4713,4713,PLK_PR_2026_532605099_LEG0,PLK_PR_2026_532605099_LEG1,1
4713,4713,PLK_PR_2026_613089591_LEG0,PLK_PR_2026_613089591_LEG1,1
4713,4713,PLK_PR_2026_510259081_LEG0,PLK_PR_2026_510259081_LEG1,1
4713,4713,PLK_PR_2026_291917991_LEG0,PLK_PR_2026_291917991_LEG1,1
4713,4713,PLK_PR_2026_902782393_LEG0,PLK_PR_2026_902782393_LEG1,1
4713,4713,PLK_PR_2026_505868888_LEG0,PLK_PR_2026_505868888_LEG1,1
4713,4713,PLK_PR_2026_802289944_LEG0,PLK_PR_2026_802289944_LEG1,1
4713,4713,PLK_PR_2026_491150315_LEG0,PLK_PR_2026_491150315_LEG1,1
4713,4713,PLK_PR_2026_366502072_LEG0,PLK_PR_2026_366502072_LEG1,1
4713,4713,PLK_PR_2026_140675662_LEG0,PLK_PR_2026_140675662_LEG1,1
4713,4713,PLK_PR_2026_882548832_LEG0,PLK_PR_2026_882548832_LEG1,1
4713,4713,PLK_PR_2026_728315276_LEG0,PLK_PR_2026_728315276_LEG1,1
4713,4713,PLK_PR_2026_932317250_LEG0,PLK_PR_2026_932317250_LEG1,1
4713,4713,PLK_PR_2026_260379952_LEG0,PLK_PR_2026_260379952_LEG1,1
4713,4713,PLK_PR_2026_129937760_LEG0,PLK_PR_2026_129937760_LEG1,1
4713,4713,PLK_PR_2026_905633892_LEG0,PLK_PR_2026_905633892_LEG1,1
4713,4713,PLK_PR_2026_365840761_LEG0,PLK_PR_2026_365840761_LEG1,1
4713,4713,PLK_PR_2026_135758114_LEG0,PLK_PR_2026_135758114_LEG1,1
4713,4713,PLK_PR_2026_395652342_LEG0,PLK_PR_2026_395652342_LEG1,1
4713,4713,PLK_PR_2026_257536139_LEG0,PLK_PR_2026_257536139_LEG1,1
4713,4713,PLK_PR_2026_341513527_LEG0,PLK_PR_2026_341513527_LEG1,1
4713,4713,PLK_PR_2026_835669258_LEG0,PLK_PR_2026_835669258_LEG1,1
4713,4713,PLK_PR_2026_336727119_LEG0,PLK_PR_2026_336727119_LEG1,1
4713,4713,PLK_PR_2026_366190023_LEG0,PLK_PR_2026_366190023_LEG1,1
4713,4713,PLK_PR_2026_576370945_LEG0,PLK_PR_2026_576370945_LEG1,1
4713,4713,PLK_PR_2026_531512191_LEG0,PLK_PR_2026_531512191_LEG1,1
48009,48009,PLK_LKA_2026_240752567_LEG0,PLK_LKA_2026_240752567_LEG1,1
48009,48009,PLK_LKA_2026_208873976_LEG0,PLK_LKA_2026_208873976_LEG1,1
48009,48009,PLK_LKA_2026_339779366_LEG0,PLK_LKA_2026_339779366_LEG1,1
48009,48009,PLK_LKA_2026_743876552_LEG0,PLK_LKA_2026_743876552_LEG1,1
48009,48009,PLK_PR_2026_906603524_LEG0,PLK_PR_2026_906603524_LEG1,1
48009,48009,PLK_PR_2026_429017565_LEG0,PLK_PR_2026_429017565_LEG1,1
48009,48009,PLK_PR_2026_792102885_LEG0,PLK_PR_2026_792102885_LEG1,1
48009,48009,PLK_PR_2026_777619342_LEG0,PLK_PR_2026_777619342_LEG1,1
4879,4879,PLK_PR_2026_194332752_LEG0,PLK_PR_2026_194332752_LEG1,1
4879,4879,PLK_PR_2026_187362592_LEG0,PLK_PR_2026_187362592_LEG1,1
4879,4879,PLK_PR_2026_102305665_LEG0,PLK_PR_2026_102305665_LEG1,1
4879,4879,PLK_PR_2026_402283045_LEG0,PLK_PR_2026_402283045_LEG1,1
4879,4879,PLK_PR_2026_378469203_LEG0,PLK_PR_2026_378469203_LEG1,1
4879,4879,PLK_PR_2026_318588800_LEG0,PLK_PR_2026_318588800_LEG1,1
4879,4879,PLK_PR_2026_600318747_LEG0,PLK_PR_2026_600318747_LEG1,1
4879,4879,PLK_PR_2026_320393321_LEG0,PLK_PR_2026_320393321_LEG1,1
4879,4879,PLK_PR_2026_271577208_LEG0,PLK_PR_2026_271577208_LEG1,1
4879,4879,PLK_PR_2026_255041579_LEG0,PLK_PR_2026_255041579_LEG1,1
4879,4879,PLK_PR_2026_934934345_LEG0,PLK_PR_2026_934934345_LEG1,1
4879,4879,PLK_PR_2026_338430017_LEG0,PLK_PR_2026_338430017_LEG1,1
4879,4879,PLK_PR_2026_270276512_LEG0,PLK_PR_2026_270276512_LEG1,1
4879,4879,PLK_PR_2026_875523563_LEG0,PLK_PR_2026_875523563_LEG1,1
4879,4879,PLK_PR_2026_463305486_LEG0,PLK_PR_2026_463305486_LEG1,1
4879,4879,PLK_PR_2026_778622974_LEG0,PLK_PR_2026_778622974_LEG1,1
4879,4879,PLK_PR_2026_263135936_LEG0,PLK_PR_2026_263135936_LEG1,1
4879,4879,PLK_PR_2026_166542067_LEG0,PLK_PR_2026_166542067_LEG1,1
4879,4879,PLK_PR_2026_949994484_LEG0,PLK_PR_2026_949994484_LEG1,1
4879,4879,PLK_PR_2026_728548416_LEG0,PLK_PR_2026_728548416_LEG1,1
4879,4879,PLK_PR_2026_650296559_LEG0,PLK_PR_2026_650296559_LEG1,1
4879,4879,PLK_PR_2026_367028378_LEG0,PLK_PR_2026_367028378_LEG1,1
4879,4879,PLK_PR_2026_716753178_LEG0,PLK_PR_2026_716753178_LEG1,1
4879,4879,PLK_PR_2026_163049047_LEG0,PLK_PR_2026_163049047_LEG1,1
4879,4879,PLK_PR_2026_104159901_LEG0,PLK_PR_2026_104159901_LEG1,1
4879,4879,PLK_PR_2026_708592940_LEG0,PLK_PR_2026_708592940_LEG1,1
4879,4879,PLK_PR_2026_988639229_LEG0,PLK_PR_2026_988639229_LEG1,1
4879,4879,PLK_PR_2026_884505956_LEG0,PLK_PR_2026_884505956_LEG1,1
4879,4879,PLK_PR_2026_603339003_LEG0,PLK_PR_2026_603339003_LEG1,1
4879,4879,PLK_PR_2026_254455915_LEG0,PLK_PR_2026_254455915_LEG1,1
5108,5108,PLK_IC_2026_701775400_LEG0,PLK_IC_2026_701775400_LEG1,1
5108,5108,PLK_IC_2026_183946763_LEG0,PLK_IC_2026_183946763_LEG1,1
5108,5108,PLK_IC_2026_753735497_LEG1,PLK_IC_2026_753735497_LEG2,1
5108,5108,PLK_IC_2026_419714478_LEG1,PLK_IC_2026_419714478_LEG2,1
5108,5108,PLK_IC_2026_297514563_LEG0,PLK_IC_2026_297514563_LEG1,1
5108,5108,PLK_IC_2026_417452910_LEG0,PLK_IC_2026_417452910_LEG1,1
5108,5108,PLK_IC_2026_905878482_LEG1,PLK_IC_2026_905878482_LEG2,1
5108,5108,PLK_IC_2026_951086730_LEG0,PLK_IC_2026_951086730_LEG1,1
5108,5108,PLK_IC_2026_113826619_LEG1,PLK_IC_2026_113826619_LEG2,1
5108,5108,PLK_IC_2026_505717046_LEG1,PLK_IC_2026_505717046_LEG2,1
5108,5108,PLK_IC_2026_641987642_LEG0,PLK_IC_2026_641987642_LEG1,1
5108,5108,PLK_IC_2026_789983719_LEG1,PLK_IC_2026_789983719_LEG2,1
5108,5108,PLK_IC_2026_893803781_LEG0,PLK_IC_2026_893803781_LEG1,1
5108,5108,PLK_IC_2026_123766585_LEG0,PLK_IC_2026_123766585_LEG1,1
5108,5108,PLK_IC_2026_423706666_LEG0,PLK_IC_2026_423706666_LEG1,1
5108,5108,PLK_IC_2026_780226544_LEG0,PLK_IC_2026_780226544_LEG1,1
5108,5108,PLK_IC_2026_873982021_LEG0,PLK_IC_2026_873982021_LEG1,1
5108,5108,PLK_IC_2026_572125411_LEG0,PLK_IC_2026_572125411_LEG1,1
5108,5108,PLK_IC_2026_108617572_LEG0,PLK_IC_2026_108617572_LEG1,1
5108,5108,PLK_IC_2026_845655662_LEG0,PLK_IC_2026_845655662_LEG1,1
5108,5108,PLK_IC_2026_987298614_LEG0,PLK_IC_2026_987298614_LEG1,1
5108,5108,PLK_IC_2026_775938735_LEG0,PLK_IC_2026_775938735_LEG1,1
5108,5108,PLK_IC_2026_124525705_LEG0,PLK_IC_2026_124525705_LEG1,1
5108,5108,PLK_IC_2026_258739417_LEG0,PLK_IC_2026_258739417_LEG1,1
5108,5108,PLK_IC_2026_964628407_LEG0,PLK_IC_2026_964628407_LEG1,1
5108,5108,PLK_IC_2026_387532269_LEG0,PLK_IC_2026_387532269_LEG1,1
5108,5108,PLK_IC_2026_801702219_LEG0,PLK_IC_2026_801702219_LEG1,1
5108,5108,PLK_IC_2026_941669897_LEG1,PLK_IC_2026_941669897_LEG2,1
5108,5108,PLK_IC_2026_312256453_LEG0,PLK_IC_2026_312256453_LEG1,1
5108,5108,PLK_IC_2026_815798632_LEG0,PLK_IC_2026_815798632_LEG1,1
5108,5108,PLK_IC_2026_746394998_LEG0,PLK_IC_2026_746394998_LEG1,1
5108,5108,PLK_IC_2026_369911726_LEG0,PLK_IC_2026_369911726_LEG1,1
5108,5108,PLK_IC_2026_355561415_LEG1,PLK_IC_2026_355561415_LEG2,1
5108,5108,PLK_IC_2026_935683821_LEG1,PLK_IC_2026_935683821_LEG2,1
5108,5108,PLK_IC_2026_354265468_LEG0,PLK_IC_2026_354265468_LEG1,1
5108,5108,PLK_IC_2026_322844950_LEG1,PLK_IC_2026_322844950_LEG2,1
5108,5108,PLK_IC_2026_508718085_LEG0,PLK_IC_2026_508718085_LEG1,1
5108,5108,PLK_IC_2026_702207165_LEG0,PLK_IC_2026_702207165_LEG1,1
5108,5108,PLK_IC_2026_941186637_LEG0,PLK_IC_2026_941186637_LEG1,1
5108,5108,PLK_IC_2026_164450524_LEG0,PLK_IC_2026_164450524_LEG1,1
5108,5108,PLK_IC_2026_795106659_LEG1,PLK_IC_2026_795106659_LEG2,1
5108,5108,PLK_IC_2026_978929836_LEG0,PLK_IC_2026_978929836_LEG1,1
5108,5108,PLK_IC_2026_399791338_LEG0,PLK_IC_2026_399791338_LEG1,1
5108,5108,PLK_IC_2026_118800276_LEG0,PLK_IC_2026_118800276_LEG1,1
5108,5108,PLK_IC_2026_774488617_LEG1,PLK_IC_2026_774488617_LEG2,1
5108,5108,PLK_IC_2026_106041260_LEG1,PLK_IC_2026_106041260_LEG2,1
5108,5108,PLK_IC_2026_409755062_LEG0,PLK_IC_2026_409755062_LEG1,1
51847,51847,PLK_KD_2026_749662426_LEG0,PLK_KD_2026_749662426_LEG1,1
51847,51847,PLK_KD_2026_117861575_LEG0,PLK_KD_2026_117861575_LEG1,1
51847,51847,PLK_KD_2026_200759833_LEG0,PLK_KD_2026_200759833_LEG1,1
51847,51847,PLK_KD_2026_305479601_LEG0,PLK_KD_2026_305479601_LEG1,1
51847,51847,PLK_KD_2026_594759869_LEG0,PLK_KD_2026_594759869_LEG1,1
51847,51847,PLK_KD_2026_778915473_LEG0,PLK_KD_2026_778915473_LEG1,1
51847,51847,PLK_KD_2026_848124461_LEG0,PLK_KD_2026_848124461_LEG1,1
51847,51847,PLK_KD_2026_436661332_LEG0,PLK_KD_2026_436661332_LEG1,1
51847,51847,PLK_KD_2026_654873342_LEG0,PLK_KD_2026_654873342_LEG1,1
51847,51847,PLK_KD_2026_585295395_LEG0,PLK_KD_2026_585295395_LEG1,1
51847,51847,PLK_PR_2026_295974807_LEG0,PLK_PR_2026_295974807_LEG1,1
51847,51847,PLK_PR_2026_257529823_LEG0,PLK_PR_2026_257529823_LEG1,1
51847,51847,PLK_PR_2026_304242199_LEG0,PLK_PR_2026_304242199_LEG1,1
51847,51847,PLK_PR_2026_879497571_LEG0,PLK_PR_2026_879497571_LEG1,1
51847,51847,PLK_PR_2026_105920543_LEG0,PLK_PR_2026_105920543_LEG1,1
51847,51847,PLK_PR_2026_319924436_LEG0,PLK_PR_2026_319924436_LEG1,1
51847,51847,PLK_PR_2026_267919215_LEG0,PLK_PR_2026_267919215_LEG1,1
51847,51847,PLK_PR_2026_564075131_LEG0,PLK_PR_2026_564075131_LEG1,1
51847,51847,PLK_PR_2026_153752864_LEG0,PLK_PR_2026_153752864_LEG1,1
51847,51847,PLK_PR_2026_350471266_LEG0,PLK_PR_2026_350471266_LEG1,1
51847,51847,PLK_PR_2026_230872962_LEG0,PLK_PR_2026_230872962_LEG1,1
51847,51847,PLK_PR_2026_891332057_LEG0,PLK_PR_2026_891332057_LEG1,1
51847,51847,PLK_PR_2026_399509449_LEG0,PLK_PR_2026_399509449_LEG1,1
51847,51847,PLK_PR_2026_262141609_LEG0,PLK_PR_2026_262141609_LEG1,1
51847,51847,PLK_PR_2026_250274319_LEG0,PLK_PR_2026_250274319_LEG1,1
52506,52506,PLK_KD_2026_863099505_LEG0,PLK_KD_2026_863099505_LEG1,1
52506,52506,PLK_KD_2026_715762364_LEG0,PLK_KD_2026_715762364_LEG1,1
52506,52506,PLK_KD_2026_843555837_LEG0,PLK_KD_2026_843555837_LEG1,1
